# x_m,y_m,w_tr_right_m,w_tr_left_m
17.6740,9.3125,0.7485,0.7485
17.6617,9.3125,0.7455,0.7455
17.6494,9.3125,0.7427,0.7427
17.6370,9.3125,0.7402,0.7402
17.6246,9.3125,0.7379,0.7379
17.6120,9.3125,0.7357,0.7357
17.5993,9.3125,0.7337,0.7337
17.5864,9.3125,0.7317,0.7317
17.5736,9.3125,0.7300,0.7300
17.5608,9.3125,0.7286,0.7286
17.5480,9.3124,0.7275,0.7275
17.5351,9.3124,0.7267,0.7267
17.5219,9.3127,0.7257,0.7257
17.5087,9.3129,0.7249,0.7249
17.4981,9.3104,0.7271,0.7271
17.4906,9.3048,0.7326,0.7326
17.4827,9.2997,0.7377,0.7377
17.4704,9.2991,0.7384,0.7384
17.4558,9.3009,0.7370,0.7370
17.4434,9.3000,0.7374,0.7374
17.4326,9.2952,0.7378,0.7378
17.4221,9.2888,0.7376,0.7376
17.4102,9.2859,0.7374,0.7374
17.3967,9.2874,0.7375,0.7375
17.3835,9.2879,0.7375,0.7375
17.3705,9.2878,0.7375,0.7375
17.3576,9.2876,0.7375,0.7375
17.3446,9.2875,0.7375,0.7375
17.3316,9.2875,0.7375,0.7375
17.3187,9.2874,0.7375,0.7375
17.3057,9.2874,0.7375,0.7375
17.2927,9.2874,0.7375,0.7375
17.2797,9.2874,0.7375,0.7375
17.2666,9.2874,0.7375,0.7375
17.2536,9.2875,0.7375,0.7375
17.2406,9.2875,0.7375,0.7375
17.2276,9.2875,0.7375,0.7375
17.2146,9.2875,0.7375,0.7375
17.2016,9.2875,0.7375,0.7375
17.1886,9.2875,0.7375,0.7375
17.1756,9.2875,0.7375,0.7375
17.1626,9.2875,0.7375,0.7375
17.1496,9.2875,0.7375,0.7375
17.1366,9.2875,0.7375,0.7375
17.1236,9.2875,0.7375,0.7375
17.1106,9.2875,0.7375,0.7375
17.0976,9.2875,0.7375,0.7375
17.0846,9.2875,0.7375,0.7375
17.0716,9.2875,0.7375,0.7375
17.0586,9.2875,0.7374,0.7374
17.0456,9.2875,0.7374,0.7374
17.0326,9.2875,0.7374,0.7374
17.0196,9.2875,0.7374,0.7374
17.0066,9.2875,0.7374,0.7374
16.9936,9.2875,0.7375,0.7375
16.9806,9.2875,0.7375,0.7375
16.9676,9.2875,0.7375,0.7375
16.9546,9.2875,0.7375,0.7375
16.9416,9.2875,0.7375,0.7375
16.9286,9.2875,0.7375,0.7375
16.9156,9.2875,0.7376,0.7376
16.9026,9.2875,0.7376,0.7376
16.8896,9.2875,0.7376,0.7376
16.8766,9.2875,0.7376,0.7376
16.8636,9.2875,0.7376,0.7376
16.8506,9.2875,0.7376,0.7376
16.8376,9.2875,0.7376,0.7376
16.8246,9.2875,0.7376,0.7376
16.8116,9.2875,0.7376,0.7376
16.7986,9.2875,0.7375,0.7375
16.7856,9.2875,0.7375,0.7375
16.7726,9.2875,0.7374,0.7374
16.7596,9.2875,0.7374,0.7374
16.7466,9.2875,0.7373,0.7373
16.7336,9.2875,0.7372,0.7372
16.7206,9.2875,0.7372,0.7372
16.7076,9.2875,0.7373,0.7373
16.6946,9.2875,0.7374,0.7374
16.6816,9.2875,0.7378,0.7378
16.6686,9.2875,0.7384,0.7384
16.6557,9.2875,0.7392,0.7392
16.6428,9.2875,0.7401,0.7401
16.6299,9.2875,0.7412,0.7412
16.6170,9.2875,0.7425,0.7425
16.6042,9.2875,0.7439,0.7439
16.5914,9.2875,0.7454,0.7454
16.5786,9.2875,0.7468,0.7468
16.5658,9.2875,0.7481,0.7481
16.5529,9.2875,0.7493,0.7493
16.5401,9.2875,0.7502,0.7502
16.5272,9.2875,0.7507,0.7507
16.5142,9.2875,0.7509,0.7509
16.5012,9.2874,0.7507,0.7507
16.4882,9.2874,0.7502,0.7502
16.4751,9.2874,0.7496,0.7496
16.4619,9.2876,0.7493,0.7493
16.4486,9.2879,0.7494,0.7494
16.4371,9.2866,0.7514,0.7514
16.4307,9.2798,0.7577,0.7577
16.4227,9.2749,0.7625,0.7625
16.4096,9.2752,0.7627,0.7627
16.3967,9.2746,0.7625,0.7625
16.3838,9.2744,0.7625,0.7625
16.3703,9.2756,0.7625,0.7625
16.3571,9.2762,0.7625,0.7625
16.3449,9.2742,0.7625,0.7625
16.3338,9.2697,0.7625,0.7625
16.3226,9.2651,0.7626,0.7626
16.3108,9.2624,0.7625,0.7625
16.2982,9.2615,0.7625,0.7625
16.2851,9.2617,0.7624,0.7624
16.2719,9.2624,0.7624,0.7624
16.2586,9.2629,0.7625,0.7625
16.2455,9.2631,0.7626,0.7626
16.2325,9.2628,0.7626,0.7626
16.2197,9.2625,0.7626,0.7626
16.2069,9.2621,0.7625,0.7625
16.1942,9.2620,0.7621,0.7621
16.1810,9.2624,0.7622,0.7622
16.1666,9.2637,0.7636,0.7636
16.1547,9.2625,0.7625,0.7625
16.1468,9.2574,0.7575,0.7575
16.1392,9.2521,0.7521,0.7521
16.1287,9.2496,0.7496,0.7496
16.1155,9.2497,0.7498,0.7498
16.1019,9.2504,0.7504,0.7504
16.0894,9.2499,0.7499,0.7499
16.0815,9.2448,0.7448,0.7448
16.0746,9.2386,0.7386,0.7386
16.0636,9.2366,0.7366,0.7366
16.0500,9.2372,0.7372,0.7372
16.0366,9.2376,0.7376,0.7376
16.0236,9.2376,0.7376,0.7376
16.0106,9.2376,0.7376,0.7376
15.9976,9.2376,0.7376,0.7376
15.9847,9.2376,0.7376,0.7376
15.9717,9.2376,0.7376,0.7376
15.9587,9.2376,0.7376,0.7376
15.9457,9.2375,0.7375,0.7375
15.9327,9.2375,0.7375,0.7375
15.9197,9.2375,0.7375,0.7375
15.9067,9.2375,0.7375,0.7375
15.8937,9.2375,0.7375,0.7375
15.8808,9.2375,0.7375,0.7375
15.8678,9.2375,0.7375,0.7375
15.8548,9.2375,0.7375,0.7375
15.8418,9.2375,0.7375,0.7375
15.8288,9.2375,0.7375,0.7375
15.8158,9.2375,0.7375,0.7375
15.8028,9.2375,0.7375,0.7375
15.7898,9.2375,0.7375,0.7375
15.7768,9.2375,0.7375,0.7375
15.7638,9.2375,0.7375,0.7375
15.7508,9.2375,0.7375,0.7375
15.7378,9.2375,0.7375,0.7375
15.7248,9.2375,0.7375,0.7375
15.7118,9.2375,0.7375,0.7375
15.6988,9.2375,0.7375,0.7375
15.6858,9.2375,0.7375,0.7375
15.6728,9.2375,0.7375,0.7375
15.6597,9.2375,0.7375,0.7375
15.6467,9.2375,0.7375,0.7375
15.6337,9.2375,0.7375,0.7375
15.6207,9.2375,0.7375,0.7375
15.6077,9.2375,0.7375,0.7375
15.5947,9.2375,0.7375,0.7375
15.5817,9.2375,0.7375,0.7375
15.5687,9.2375,0.7375,0.7375
15.5557,9.2375,0.7375,0.7375
15.5427,9.2375,0.7375,0.7375
15.5297,9.2375,0.7375,0.7375
15.5167,9.2375,0.7375,0.7375
15.5037,9.2375,0.7375,0.7375
15.4907,9.2375,0.7375,0.7375
15.4777,9.2375,0.7375,0.7375
15.4647,9.2375,0.7375,0.7375
15.4517,9.2375,0.7375,0.7375
15.4387,9.2375,0.7375,0.7375
15.4257,9.2375,0.7375,0.7375
15.4127,9.2375,0.7375,0.7375
15.3997,9.2375,0.7375,0.7375
15.3867,9.2375,0.7375,0.7375
15.3737,9.2375,0.7375,0.7375
15.3607,9.2375,0.7375,0.7375
15.3477,9.2375,0.7375,0.7375
15.3347,9.2375,0.7375,0.7375
15.3217,9.2375,0.7375,0.7375
15.3087,9.2375,0.7375,0.7375
15.2957,9.2375,0.7375,0.7375
15.2827,9.2375,0.7375,0.7375
15.2697,9.2375,0.7375,0.7375
15.2567,9.2375,0.7375,0.7375
15.2437,9.2375,0.7375,0.7375
15.2307,9.2375,0.7375,0.7375
15.2177,9.2375,0.7375,0.7375
15.2048,9.2375,0.7375,0.7375
15.1917,9.2375,0.7375,0.7375
15.1787,9.2375,0.7375,0.7375
15.1657,9.2375,0.7375,0.7375
15.1527,9.2375,0.7375,0.7375
15.1397,9.2375,0.7375,0.7375
15.1267,9.2375,0.7375,0.7375
15.1137,9.2375,0.7375,0.7375
15.1007,9.2375,0.7375,0.7375
15.0877,9.2375,0.7376,0.7376
15.0747,9.2375,0.7376,0.7376
15.0617,9.2375,0.7376,0.7376
15.0487,9.2375,0.7377,0.7377
15.0357,9.2375,0.7377,0.7377
15.0227,9.2375,0.7379,0.7379
15.0097,9.2375,0.7383,0.7383
14.9968,9.2375,0.7390,0.7390
14.9839,9.2375,0.7402,0.7402
14.9711,9.2375,0.7418,0.7418
14.9583,9.2375,0.7437,0.7437
14.9456,9.2375,0.7455,0.7455
14.9328,9.2375,0.7472,0.7472
14.9199,9.2375,0.7485,0.7485
14.9070,9.2375,0.7493,0.7493
14.8941,9.2375,0.7498,0.7498
14.8812,9.2375,0.7500,0.7500
14.8682,9.2375,0.7501,0.7501
14.8552,9.2375,0.7501,0.7501
14.8422,9.2375,0.7501,0.7501
14.8292,9.2375,0.7501,0.7501
14.8162,9.2375,0.7501,0.7501
14.8032,9.2375,0.7501,0.7501
14.7903,9.2374,0.7501,0.7501
14.7772,9.2374,0.7500,0.7500
14.7642,9.2375,0.7500,0.7500
14.7512,9.2375,0.7500,0.7500
14.7382,9.2375,0.7500,0.7500
14.7252,9.2375,0.7500,0.7500
14.7122,9.2375,0.7500,0.7500
14.6992,9.2375,0.7499,0.7499
14.6861,9.2375,0.7499,0.7499
14.6731,9.2376,0.7499,0.7499
14.6601,9.2376,0.7499,0.7499
14.6471,9.2376,0.7499,0.7499
14.6341,9.2376,0.7499,0.7499
14.6211,9.2376,0.7500,0.7500
14.6082,9.2375,0.7500,0.7500
14.5952,9.2375,0.7500,0.7500
14.5822,9.2375,0.7501,0.7501
14.5693,9.2374,0.7501,0.7501
14.5564,9.2373,0.7502,0.7502
14.5434,9.2373,0.7502,0.7502
14.5304,9.2373,0.7502,0.7502
14.5172,9.2375,0.7500,0.7500
14.5039,9.2378,0.7496,0.7496
14.4904,9.2383,0.7492,0.7492
14.4785,9.2372,0.7503,0.7503
14.4704,9.2324,0.7553,0.7553
14.4633,9.2266,0.7611,0.7611
14.4524,9.2242,0.7631,0.7631
14.4387,9.2249,0.7624,0.7624
14.4252,9.2259,0.7623,0.7623
14.4133,9.2238,0.7626,0.7626
14.4032,9.2167,0.7626,0.7626
14.3921,9.2120,0.7625,0.7625
14.3792,9.2116,0.7625,0.7625
14.3659,9.2123,0.7625,0.7625
14.3528,9.2126,0.7625,0.7625
14.3397,9.2128,0.7625,0.7625
14.3268,9.2128,0.7625,0.7625
14.3138,9.2127,0.7625,0.7625
14.3008,9.2126,0.7625,0.7625
14.2879,9.2125,0.7625,0.7625
14.2749,9.2125,0.7625,0.7625
14.2619,9.2125,0.7625,0.7625
14.2489,9.2124,0.7624,0.7624
14.2359,9.2124,0.7625,0.7625
14.2229,9.2124,0.7625,0.7625
14.2099,9.2124,0.7625,0.7625
14.1969,9.2124,0.7625,0.7625
14.1839,9.2124,0.7625,0.7625
14.1709,9.2124,0.7625,0.7625
14.1579,9.2124,0.7625,0.7625
14.1449,9.2125,0.7625,0.7625
14.1318,9.2125,0.7625,0.7625
14.1188,9.2125,0.7625,0.7625
14.1058,9.2125,0.7626,0.7626
14.0928,9.2125,0.7626,0.7626
14.0798,9.2126,0.7626,0.7626
14.0668,9.2126,0.7626,0.7626
14.0538,9.2126,0.7626,0.7626
14.0408,9.2126,0.7626,0.7626
14.0278,9.2126,0.7626,0.7626
14.0148,9.2126,0.7626,0.7626
14.0018,9.2126,0.7625,0.7625
13.9888,9.2126,0.7625,0.7625
13.9758,9.2126,0.7625,0.7625
13.9628,9.2125,0.7625,0.7625
13.9498,9.2125,0.7625,0.7625
13.9369,9.2125,0.7625,0.7625
13.9239,9.2125,0.7625,0.7625
13.9109,9.2125,0.7625,0.7625
13.8979,9.2125,0.7625,0.7625
13.8849,9.2125,0.7624,0.7624
13.8719,9.2124,0.7624,0.7624
13.8589,9.2124,0.7624,0.7624
13.8459,9.2124,0.7624,0.7624
13.8329,9.2124,0.7624,0.7624
13.8199,9.2124,0.7624,0.7624
13.8069,9.2124,0.7624,0.7624
13.7939,9.2124,0.7624,0.7624
13.7809,9.2124,0.7624,0.7624
13.7679,9.2124,0.7624,0.7624
13.7549,9.2124,0.7624,0.7624
13.7419,9.2124,0.7624,0.7624
13.7289,9.2124,0.7625,0.7625
13.7159,9.2125,0.7625,0.7625
13.7029,9.2125,0.7625,0.7625
13.6898,9.2125,0.7625,0.7625
13.6768,9.2125,0.7626,0.7626
13.6637,9.2126,0.7626,0.7626
13.6507,9.2126,0.7627,0.7627
13.6376,9.2127,0.7627,0.7627
13.6246,9.2128,0.7628,0.7628
13.6115,9.2128,0.7628,0.7628
13.5985,9.2129,0.7629,0.7629
13.5854,9.2130,0.7630,0.7630
13.5728,9.2126,0.7625,0.7625
13.5627,9.2097,0.7597,0.7597
13.5552,9.2042,0.7542,0.7542
13.5462,9.2001,0.7501,0.7501
13.5337,9.1996,0.7496,0.7496
13.5202,9.2001,0.7501,0.7501
13.5073,9.2001,0.7501,0.7501
13.4945,9.1999,0.7499,0.7499
13.4811,9.2003,0.7503,0.7503
13.4682,9.2001,0.7501,0.7501
13.4585,9.1968,0.7468,0.7468
13.4513,9.1911,0.7411,0.7411
13.4427,9.1867,0.7367,0.7367
13.4296,9.1868,0.7368,0.7368
13.4154,9.1879,0.7379,0.7379
13.4025,9.1878,0.7378,0.7378
13.3898,9.1876,0.7376,0.7376
13.3769,9.1874,0.7374,0.7374
13.3640,9.1874,0.7374,0.7374
13.3510,9.1874,0.7374,0.7374
13.3379,9.1874,0.7374,0.7374
13.3249,9.1874,0.7374,0.7374
13.3119,9.1875,0.7375,0.7375
13.2988,9.1875,0.7375,0.7375
13.2858,9.1875,0.7375,0.7375
13.2728,9.1875,0.7375,0.7375
13.2598,9.1875,0.7375,0.7375
13.2468,9.1875,0.7375,0.7375
13.2338,9.1875,0.7375,0.7375
13.2208,9.1875,0.7375,0.7375
13.2078,9.1875,0.7375,0.7375
13.1948,9.1875,0.7375,0.7375
13.1818,9.1875,0.7375,0.7375
13.1688,9.1875,0.7375,0.7375
13.1558,9.1875,0.7375,0.7375
13.1428,9.1875,0.7375,0.7375
13.1298,9.1875,0.7375,0.7375
13.1168,9.1875,0.7375,0.7375
13.1039,9.1875,0.7375,0.7375
13.0909,9.1875,0.7375,0.7375
13.0779,9.1875,0.7375,0.7375
13.0649,9.1875,0.7375,0.7375
13.0519,9.1875,0.7375,0.7375
13.0389,9.1875,0.7375,0.7375
13.0258,9.1875,0.7375,0.7375
13.0128,9.1875,0.7375,0.7375
12.9998,9.1875,0.7375,0.7375
12.9868,9.1875,0.7375,0.7375
12.9738,9.1875,0.7375,0.7375
12.9608,9.1875,0.7375,0.7375
12.9478,9.1875,0.7375,0.7375
12.9348,9.1875,0.7375,0.7375
12.9218,9.1875,0.7375,0.7375
12.9088,9.1875,0.7375,0.7375
12.8958,9.1875,0.7375,0.7375
12.8828,9.1875,0.7375,0.7375
12.8698,9.1875,0.7375,0.7375
12.8568,9.1875,0.7375,0.7375
12.8438,9.1875,0.7375,0.7375
12.8309,9.1875,0.7375,0.7375
12.8178,9.1875,0.7375,0.7375
12.8047,9.1876,0.7376,0.7376
12.7917,9.1876,0.7376,0.7376
12.7826,9.1838,0.7338,0.7338
12.7760,9.1774,0.7274,0.7274
12.7661,9.1742,0.7242,0.7242
12.7528,9.1745,0.7245,0.7245
12.7388,9.1755,0.7255,0.7255
12.7262,9.1752,0.7252,0.7252
12.7137,9.1746,0.7246,0.7246
12.6999,9.1754,0.7254,0.7254
12.6879,9.1744,0.7244,0.7244
12.6805,9.1689,0.7191,0.7191
12.6731,9.1632,0.7135,0.7135
12.6617,9.1616,0.7116,0.7116
12.6481,9.1621,0.7117,0.7117
12.6347,9.1626,0.7121,0.7121
12.6216,9.1627,0.7125,0.7125
12.6086,9.1627,0.7127,0.7127
12.5957,9.1626,0.7129,0.7129
12.5828,9.1626,0.7130,0.7130
12.5698,9.1625,0.7130,0.7130
12.5569,9.1625,0.7130,0.7130
12.5439,9.1625,0.7128,0.7128
12.5309,9.1624,0.7127,0.7127
12.5179,9.1624,0.7125,0.7125
12.5049,9.1624,0.7124,0.7124
12.4919,9.1624,0.7122,0.7122
12.4788,9.1624,0.7120,0.7120
12.4658,9.1625,0.7119,0.7119
12.4528,9.1625,0.7119,0.7119
12.4398,9.1625,0.7119,0.7119
12.4268,9.1625,0.7120,0.7120
12.4137,9.1625,0.7122,0.7122
12.4008,9.1625,0.7125,0.7125
12.3878,9.1625,0.7129,0.7129
12.3748,9.1626,0.7134,0.7134
12.3619,9.1626,0.7141,0.7141
12.3489,9.1625,0.7150,0.7150
12.3360,9.1625,0.7161,0.7161
12.3232,9.1625,0.7173,0.7173
12.3104,9.1625,0.7186,0.7186
12.2976,9.1625,0.7200,0.7200
12.2848,9.1625,0.7216,0.7216
12.2721,9.1625,0.7231,0.7231
12.2594,9.1625,0.7246,0.7246
12.2467,9.1625,0.7258,0.7258
12.2339,9.1625,0.7266,0.7266
12.2210,9.1625,0.7269,0.7269
12.2081,9.1625,0.7266,0.7266
12.1950,9.1625,0.7260,0.7260
12.1820,9.1625,0.7253,0.7253
12.1689,9.1625,0.7247,0.7247
12.1559,9.1625,0.7243,0.7243
12.1429,9.1625,0.7243,0.7243
12.1299,9.1625,0.7246,0.7246
12.1170,9.1625,0.7249,0.7249
12.1040,9.1625,0.7251,0.7251
12.0910,9.1625,0.7252,0.7252
12.0780,9.1625,0.7253,0.7253
12.0650,9.1625,0.7253,0.7253
12.0519,9.1625,0.7252,0.7252
12.0389,9.1625,0.7251,0.7251
12.0259,9.1625,0.7250,0.7250
12.0129,9.1625,0.7249,0.7249
11.9999,9.1625,0.7248,0.7248
11.9869,9.1625,0.7248,0.7248
11.9739,9.1625,0.7248,0.7248
11.9610,9.1625,0.7249,0.7249
11.9480,9.1624,0.7250,0.7250
11.9350,9.1624,0.7251,0.7251
11.9220,9.1624,0.7251,0.7251
11.9090,9.1624,0.7251,0.7251
11.8959,9.1625,0.7251,0.7251
11.8828,9.1626,0.7250,0.7250
11.8697,9.1627,0.7248,0.7248
11.8566,9.1628,0.7246,0.7246
11.8468,9.1598,0.7279,0.7279
11.8406,9.1532,0.7349,0.7349
11.8311,9.1490,0.7379,0.7379
11.8176,9.1498,0.7376,0.7376
11.8037,9.1517,0.7374,0.7374
11.7918,9.1491,0.7375,0.7375
11.7815,9.1427,0.7376,0.7376
11.7703,9.1383,0.7375,0.7375
11.7577,9.1373,0.7374,0.7374
11.7447,9.1372,0.7374,0.7374
11.7317,9.1373,0.7375,0.7375
11.7187,9.1374,0.7376,0.7376
11.7057,9.1375,0.7377,0.7377
11.6926,9.1375,0.7377,0.7377
11.6796,9.1375,0.7377,0.7377
11.6666,9.1376,0.7377,0.7377
11.6536,9.1376,0.7377,0.7377
11.6406,9.1376,0.7376,0.7376
11.6276,9.1376,0.7376,0.7376
11.6146,9.1375,0.7375,0.7375
11.6016,9.1375,0.7375,0.7375
11.5886,9.1375,0.7375,0.7375
11.5756,9.1375,0.7375,0.7375
11.5626,9.1375,0.7374,0.7374
11.5496,9.1375,0.7374,0.7374
11.5366,9.1375,0.7374,0.7374
11.5236,9.1375,0.7374,0.7374
11.5106,9.1375,0.7374,0.7374
11.4976,9.1375,0.7374,0.7374
11.4846,9.1375,0.7374,0.7374
11.4716,9.1375,0.7373,0.7373
11.4586,9.1375,0.7373,0.7373
11.4456,9.1375,0.7373,0.7373
11.4326,9.1375,0.7373,0.7373
11.4196,9.1375,0.7373,0.7373
11.4066,9.1375,0.7373,0.7373
11.3936,9.1375,0.7373,0.7373
11.3806,9.1375,0.7374,0.7374
11.3676,9.1375,0.7374,0.7374
11.3546,9.1375,0.7374,0.7374
11.3416,9.1375,0.7374,0.7374
11.3286,9.1375,0.7374,0.7374
11.3156,9.1375,0.7374,0.7374
11.3026,9.1375,0.7374,0.7374
11.2896,9.1375,0.7374,0.7374
11.2766,9.1375,0.7374,0.7374
11.2636,9.1375,0.7374,0.7374
11.2506,9.1375,0.7375,0.7375
11.2376,9.1375,0.7375,0.7375
11.2246,9.1375,0.7375,0.7375
11.2116,9.1375,0.7375,0.7375
11.1986,9.1375,0.7375,0.7375
11.1856,9.1375,0.7375,0.7375
11.1726,9.1375,0.7376,0.7376
11.1596,9.1375,0.7376,0.7376
11.1466,9.1375,0.7376,0.7376
11.1336,9.1375,0.7376,0.7376
11.1206,9.1375,0.7376,0.7376
11.1076,9.1375,0.7376,0.7376
11.0946,9.1375,0.7376,0.7376
11.0816,9.1375,0.7377,0.7377
11.0686,9.1375,0.7377,0.7377
11.0556,9.1375,0.7377,0.7377
11.0426,9.1375,0.7377,0.7377
11.0296,9.1375,0.7377,0.7377
11.0166,9.1375,0.7377,0.7377
11.0036,9.1375,0.7377,0.7377
10.9906,9.1375,0.7377,0.7377
10.9776,9.1375,0.7377,0.7377
10.9646,9.1375,0.7377,0.7377
10.9516,9.1375,0.7377,0.7377
10.9386,9.1375,0.7377,0.7377
10.9256,9.1375,0.7377,0.7377
10.9126,9.1375,0.7377,0.7377
10.8996,9.1375,0.7377,0.7377
10.8866,9.1375,0.7377,0.7377
10.8736,9.1375,0.7377,0.7377
10.8606,9.1375,0.7377,0.7377
10.8476,9.1375,0.7376,0.7376
10.8346,9.1375,0.7376,0.7376
10.8216,9.1375,0.7376,0.7376
10.8086,9.1375,0.7376,0.7376
10.7956,9.1375,0.7376,0.7376
10.7826,9.1375,0.7375,0.7375
10.7696,9.1375,0.7375,0.7375
10.7566,9.1375,0.7375,0.7375
10.7436,9.1375,0.7374,0.7374
10.7306,9.1375,0.7374,0.7374
10.7176,9.1375,0.7373,0.7373
10.7046,9.1375,0.7373,0.7373
10.6916,9.1375,0.7372,0.7372
10.6785,9.1375,0.7372,0.7372
10.6655,9.1375,0.7371,0.7371
10.6525,9.1375,0.7370,0.7370
10.6395,9.1375,0.7370,0.7370
10.6265,9.1375,0.7369,0.7369
10.6135,9.1375,0.7368,0.7368
10.6005,9.1375,0.7368,0.7368
10.5875,9.1375,0.7368,0.7368
10.5745,9.1375,0.7368,0.7368
10.5615,9.1375,0.7369,0.7369
10.5485,9.1375,0.7370,0.7370
10.5355,9.1375,0.7372,0.7372
10.5226,9.1375,0.7374,0.7374
10.5096,9.1375,0.7377,0.7377
10.4966,9.1375,0.7381,0.7381
10.4837,9.1375,0.7386,0.7386
10.4707,9.1375,0.7392,0.7392
10.4578,9.1375,0.7399,0.7399
10.4449,9.1375,0.7407,0.7407
10.4320,9.1375,0.7416,0.7416
10.4191,9.1376,0.7426,0.7426
10.4062,9.1376,0.7438,0.7438
10.3933,9.1376,0.7451,0.7451
10.3805,9.1376,0.7465,0.7465
10.3676,9.1376,0.7479,0.7479
10.3549,9.1375,0.7491,0.7491
10.3421,9.1373,0.7501,0.7501
10.3294,9.1370,0.7506,0.7506
10.3162,9.1374,0.7503,0.7503
10.3020,9.1389,0.7489,0.7489
10.2906,9.1367,0.7504,0.7504
10.2820,9.1309,0.7550,0.7550
10.2731,9.1258,0.7596,0.7596
10.2616,9.1244,0.7620,0.7620
10.2484,9.1249,0.7627,0.7627
10.2352,9.1254,0.7627,0.7627
10.2224,9.1247,0.7625,0.7625
10.2093,9.1250,0.7624,0.7624
10.1959,9.1259,0.7625,0.7625
10.1847,9.1217,0.7626,0.7626
10.1749,9.1137,0.7626,0.7626
10.1627,9.1121,0.7625,0.7625
10.1496,9.1122,0.7624,0.7624
10.1366,9.1124,0.7624,0.7624
10.1235,9.1125,0.7624,0.7624
10.1105,9.1126,0.7625,0.7625
10.0974,9.1126,0.7625,0.7625
10.0844,9.1126,0.7626,0.7626
10.0714,9.1126,0.7626,0.7626
10.0584,9.1126,0.7626,0.7626
10.0455,9.1125,0.7626,0.7626
10.0326,9.1124,0.7625,0.7625
10.0197,9.1123,0.7623,0.7623
10.0068,9.1122,0.7622,0.7622
9.9937,9.1124,0.7623,0.7623
9.9803,9.1127,0.7627,0.7627
9.9667,9.1133,0.7633,0.7633
9.9545,9.1125,0.7625,0.7625
9.9460,9.1080,0.7580,0.7580
9.9390,9.1020,0.7520,0.7520
9.9287,9.0993,0.7493,0.7493
9.9152,9.0998,0.7498,0.7498
9.9012,9.1008,0.7507,0.7507
9.8894,9.0996,0.7495,0.7495
9.8816,9.0943,0.7448,0.7448
9.8741,9.0887,0.7396,0.7396
9.8630,9.0867,0.7377,0.7377
9.8495,9.0870,0.7382,0.7382
9.8362,9.0875,0.7397,0.7397
9.8232,9.0877,0.7416,0.7416
9.8104,9.0877,0.7436,0.7436
9.7978,9.0877,0.7457,0.7457
9.7852,9.0876,0.7474,0.7474
9.7725,9.0875,0.7488,0.7488
9.7598,9.0875,0.7497,0.7497
9.7470,9.0874,0.7504,0.7504
9.7341,9.0874,0.7507,0.7507
9.7213,9.0874,0.7509,0.7509
9.7083,9.0874,0.7509,0.7509
9.6954,9.0874,0.7508,0.7508
9.6824,9.0874,0.7506,0.7506
9.6694,9.0874,0.7504,0.7504
9.6564,9.0874,0.7502,0.7502
9.6434,9.0875,0.7501,0.7501
9.6303,9.0875,0.7500,0.7500
9.6173,9.0875,0.7499,0.7499
9.6043,9.0875,0.7499,0.7499
9.5913,9.0876,0.7498,0.7498
9.5782,9.0876,0.7498,0.7498
9.5652,9.0876,0.7498,0.7498
9.5522,9.0876,0.7498,0.7498
9.5392,9.0876,0.7498,0.7498
9.5262,9.0876,0.7498,0.7498
9.5132,9.0876,0.7499,0.7499
9.5002,9.0876,0.7499,0.7499
9.4872,9.0876,0.7500,0.7500
9.4742,9.0875,0.7500,0.7500
9.4613,9.0875,0.7501,0.7501
9.4483,9.0874,0.7502,0.7502
9.4354,9.0874,0.7502,0.7502
9.4225,9.0873,0.7503,0.7503
9.4096,9.0872,0.7503,0.7503
9.3966,9.0872,0.7503,0.7503
9.3835,9.0873,0.7501,0.7501
9.3702,9.0876,0.7498,0.7498
9.3566,9.0882,0.7492,0.7492
9.3432,9.0885,0.7489,0.7489
9.3315,9.0873,0.7503,0.7503
9.3226,9.0834,0.7546,0.7546
9.3151,9.0779,0.7600,0.7600
9.3051,9.0744,0.7626,0.7626
9.2921,9.0745,0.7627,0.7627
9.2784,9.0761,0.7626,0.7626
9.2658,9.0748,0.7624,0.7624
9.2558,9.0677,0.7625,0.7625
9.2451,9.0623,0.7626,0.7626
9.2321,9.0623,0.7625,0.7625
9.2190,9.0625,0.7625,0.7625
9.2059,9.0626,0.7625,0.7625
9.1929,9.0626,0.7626,0.7626
9.1799,9.0625,0.7625,0.7625
9.1670,9.0624,0.7624,0.7624
9.1541,9.0624,0.7624,0.7624
9.1410,9.0625,0.7625,0.7625
9.1277,9.0628,0.7628,0.7628
9.1149,9.0626,0.7626,0.7626
9.1072,9.0573,0.7573,0.7573
9.1007,9.0508,0.7508,0.7508
9.0887,9.0497,0.7497,0.7497
9.0755,9.0500,0.7500,0.7500
9.0625,9.0500,0.7500,0.7500
9.0494,9.0500,0.7500,0.7500
9.0364,9.0501,0.7501,0.7501
9.0232,9.0502,0.7502,0.7502
9.0116,9.0488,0.7488,0.7488
9.0042,9.0433,0.7433,0.7433
8.9965,9.0380,0.7380,0.7380
8.9850,9.0364,0.7364,0.7364
8.9714,9.0370,0.7370,0.7370
8.9576,9.0379,0.7378,0.7378
8.9445,9.0379,0.7380,0.7380
8.9318,9.0377,0.7378,0.7378
8.9189,9.0375,0.7376,0.7376
8.9060,9.0374,0.7374,0.7374
8.8931,9.0374,0.7373,0.7373
8.8801,9.0374,0.7372,0.7372
8.8671,9.0374,0.7372,0.7372
8.8540,9.0374,0.7374,0.7374
